timestamp,message
1763333619953,"INFO:     169.254.172.3:35624 - ""GET /artifacts/code/ HTTP/1.1"" 404 Not Found"
1763333620572,2025-11-16 22:53:40 | INFO     | src.api.main              | 📥 [1763333620572] GET /artifacts/dataset/ from 169.254.172.3
1763333620573,2025-11-16 22:53:40 | INFO     | src.api.main              | ❌ [1763333620572] GET /artifacts/dataset/ → 404 (0.001s)
1763333620573,"INFO:     169.254.172.3:35624 - ""GET /artifacts/dataset/ HTTP/1.1"" 404 Not Found"
1763333621194,2025-11-16 22:53:41 | INFO     | src.api.main              | 📥 [1763333621194] GET /artifacts/model/ from 169.254.172.3
1763333621195,2025-11-16 22:53:41 | INFO     | src.api.main              | ❌ [1763333621194] GET /artifacts/model/ → 404 (0.001s)
1763333621195,"INFO:     169.254.172.3:35624 - ""GET /artifacts/model/ HTTP/1.1"" 404 Not Found"
1763333621812,2025-11-16 22:53:41 | INFO     | src.api.main              | 📥 [1763333621811] GET /artifacts/code/ from 169.254.172.3
1763333621812,2025-11-16 22:53:41 | INFO     | src.api.main              | ❌ [1763333621811] GET /artifacts/code/ → 404 (0.000s)
1763333621812,"INFO:     169.254.172.3:35624 - ""GET /artifacts/code/ HTTP/1.1"" 404 Not Found"
1763333622432,2025-11-16 22:53:42 | INFO     | src.api.main              | 📥 [1763333622432] GET /artifacts/dataset/ from 169.254.172.3
1763333622432,2025-11-16 22:53:42 | INFO     | src.api.main              | ❌ [1763333622432] GET /artifacts/dataset/ → 404 (0.001s)
1763333622433,"INFO:     169.254.172.3:35624 - ""GET /artifacts/dataset/ HTTP/1.1"" 404 Not Found"
1763333623057,2025-11-16 22:53:43 | INFO     | src.api.main              | 📥 [1763333623057] GET /artifacts/model/ from 169.254.172.3
1763333623057,2025-11-16 22:53:43 | INFO     | src.api.main              | ❌ [1763333623057] GET /artifacts/model/ → 404 (0.001s)
1763333623058,"INFO:     169.254.172.3:35624 - ""GET /artifacts/model/ HTTP/1.1"" 404 Not Found"
1763333623674,2025-11-16 22:53:43 | INFO     | src.api.main              | 📥 [1763333623674] GET /artifacts/code/ from 169.254.172.3
1763333623682,2025-11-16 22:53:43 | INFO     | src.api.main              | ❌ [1763333623674] GET /artifacts/code/ → 404 (0.008s)
1763333623682,"INFO:     169.254.172.3:35624 - ""GET /artifacts/code/ HTTP/1.1"" 404 Not Found"
1763333624297,2025-11-16 22:53:44 | INFO     | src.api.main              | 📥 [1763333624297] GET /artifacts/model/ from 169.254.172.3
1763333624298,2025-11-16 22:53:44 | INFO     | src.api.main              | ❌ [1763333624297] GET /artifacts/model/ → 404 (0.001s)
1763333624298,"INFO:     169.254.172.3:35624 - ""GET /artifacts/model/ HTTP/1.1"" 404 Not Found"
1763333624914,2025-11-16 22:53:44 | INFO     | src.api.main              | 📥 [1763333624914] GET /artifacts/model/invalidId from 169.254.172.3
1763333624916,"2025-11-16 22:53:44 | INFO     | src.api.main              | 🔍 AUTOGRADER QUERY byId: type=model, id=invalidId"
1763333624916,2025-11-16 22:53:44 | WARNING  | src.api.main              | ❌ INVALID ID FORMAT: invalidId
1763333624916,"INFO:     169.254.172.3:35624 - ""GET /artifacts/model/invalidId HTTP/1.1"" 400 Bad Request"
1763333624917,2025-11-16 22:53:44 | INFO     | src.api.main              | ❌ [1763333624914] GET /artifacts/model/invalidId → 400 (0.002s)
1763333625038,2025-11-16 22:53:45 | INFO     | src.api.main              | 📥 [1763333625038] GET /artifact/model/invalidId/rate from 169.254.172.3
1763333625039,2025-11-16 22:53:45 | INFO     | src.api.main              | 📥 [1763333625039] GET /artifact/model/{id}/rate from 169.254.172.3
1763333625041,2025-11-16 22:53:45 | INFO     | src.api.main              | ❌ [1763333625038] GET /artifact/model/invalidId/rate → 400 (0.003s)
1763333625041,"INFO:     169.254.172.3:35624 - ""GET /artifact/model/invalidId/rate HTTP/1.1"" 400 Bad Request"
1763333625041,2025-11-16 22:53:45 | INFO     | src.api.main              | ❌ [1763333625039] GET /artifact/model/{id}/rate → 400 (0.003s)
1763333625041,"INFO:     169.254.172.3:35626 - ""GET /artifact/model/%7Bid%7D/rate HTTP/1.1"" 400 Bad Request"
1763333625044,2025-11-16 22:53:45 | INFO     | src.api.main              | 📥 [1763333625044] GET /artifact/model/{id}/rate from 169.254.172.3
1763333625045,2025-11-16 22:53:45 | INFO     | src.api.main              | 📥 [1763333625045] GET /artifact/model/{id}/rate from 169.254.172.3
1763333625047,2025-11-16 22:53:45 | INFO     | src.api.main              | 📥 [1763333625047] GET /artifact/model/{id}/rate from 169.254.172.3
1763333625049,2025-11-16 22:53:45 | INFO     | src.api.main              | ❌ [1763333625044] GET /artifact/model/{id}/rate → 400 (0.005s)
